name,address,latitude,longitude
송정초등학교,부산광역시 강서구 신호산단4로 10 ,35.0853645742507,128.873501169507
신금초등학교,부산광역시 북구 효열로 42 ,35.2508698671477,129.01479500546
신덕초등학교,부산광역시 북구 함박봉로140번가길 25 ,35.2029881585764,129.032824285433
신명초등학교,부산광역시 강서구 명지국제7로 178 ,35.0952327682902,128.920715542038
신천초등학교,부산광역시 북구 모분재로 83 ,35.2003819043384,129.008603323214
신호초등학교,부산광역시 강서구 신호산단2로75번길 12 ,35.0819695329208,128.878586226471
양덕초등학교,부산광역시 북구 팽나무로 58 ,35.2058949967662,129.011889617905
양천초등학교,부산광역시 북구 덕천로 132 ,35.2095242229593,129.019321236203
엄궁초등학교,부산광역시 사상구 엄궁로191번길 23 ,35.1291862584754,128.974398674705
오션초등학교,부산광역시 강서구 명지오션시티6로 72 ,35.0803348784871,128.907194077578
와석초등학교,부산광역시 북구 화명대로94번길 83 ,35.2307966414421,129.017422285272
용수초등학교,부산광역시 북구 화명신도시로 53 ,35.2291376742812,129.009077147491
주감초등학교,부산광역시 사상구 양지로 48 ,35.1539143438073,129.00149565903
주양초등학교,부산광역시 사상구 백양대로 372-6 ,35.1536824539329,129.012145683187
주학초등학교,부산광역시 사상구 가야대로366번길 120 ,35.1460662437261,129.012159128432
창진초등학교,부산광역시 사상구 사상로223번길 100 ,35.1661725295692,128.977807873929
천가초등학교,부산광역시 강서구 동선길 135 ,35.052346018783,128.831267722295
포천초등학교,부산광역시 북구 시랑로 115 ,35.1965304715698,129.009397720124
학사초등학교,부산광역시 북구 용당로15번길 20 ,35.2314327983166,129.008064770573
학장초등학교,부산광역시 사상구 대동로 205 ,35.1461492811985,128.984572425972
학진초등학교,부산광역시 사상구 대동로 34-16 ,35.1330475600184,128.97514451673
화명초등학교,부산광역시 북구 대천천길 65 ,35.2422726937115,129.018073022194
화잠초등학교,부산광역시 북구 화명대로 97-25 ,35.2359452570266,129.017686117999
화정초등학교,부산광역시 북구 의성로 23 ,35.2182045123871,129.009917138362
감천초등학교,부산광역시 사하구 원양로 368-2 ,35.0825742375401,129.007193177511
광일초등학교,부산광역시 중구 중구로 74 ,35.1040039007944,129.029866069023
괴정초등학교,부산광역시 사하구 낙동대로 152 ,35.1037639639986,128.999757925586
구덕초등학교,부산광역시 서구 보수대로 312 ,35.1204163043741,129.01253305727
구평초등학교,부산광역시 사하구 사하로 9 ,35.0866194069355,128.989024088041
낙동초등학교,부산광역시 사하구 제석로 41 ,35.1055572484486,128.972366232595
